Id,Predicted
140226,693035.3501731476
7941,325463.3311007251
68678,550934.6730430076
120597,346829.75944114226
5523,288617.4623360188
80458,479930.60651318537
98968,444724.0248585888
116240,402503.2333709174
95402,493290.9510408319
74261,358867.1579928935
105481,485775.2157596479
40013,290605.9153957914
106450,381262.9845082965
54765,358422.91988366406
128854,399047.7422319157
127934,533307.3631440591
161462,564515.7279144911
33070,193118.68045959366
133552,466626.1345081143
30729,355576.3690699424
64755,513589.4862186583
18721,365155.7513237901
103110,362453.4593423159
88754,454015.3363565342
79998,379436.9276838952
11816,344737.9052436899
78289,582639.3355954537
70612,901022.3427515309
116944,431826.39066090656
61980,788442.9285861789
127158,463444.41915708507
160539,499041.3416786393
129034,538580.6975022526
154271,465314.2591978089
137164,672530.3600467356
90478,534763.8942965912
172527,475212.82739418047
173331,736853.1878990028
160130,604410.2615091477
91497,339169.7552995599
146003,1128358.905311163
158081,496944.0023496591
177535,617811.8349379012
114318,483180.2694637347
11835,343171.11528384674
7788,304493.7797210745
26073,375769.6011127005
27618,480570.84381364245
113320,471999.45287081343
56805,423326.1522854031
27982,389113.73039108724
117995,534098.679748944
116341,473451.3477189113
54702,248683.86276250755
121192,474628.3989103215
35293,394163.79789583734
48790,289527.26534881466
67671,382845.68635249557
55974,358032.5903364351
59172,395575.5036596842
86920,306707.95565324475
60736,228099.9775239286
80766,627283.3728670885
93671,557636.3272730797
91025,477297.0702492931
10459,383991.6336842904
119222,394900.85205172014
171641,550384.9195452379
49812,401017.72593299916
14307,467315.1823777054
7305,304106.2736338723
108542,343049.8713958565
99237,279371.7694881412
126937,365462.53505836066
47263,387983.9654093767
120818,472853.4525058831
179449,645205.0298134263
137058,681052.7642331813
177688,523571.7151155161
185319,552661.7530456634
56223,376351.50027936255
168308,643190.4013252852
38621,236023.57248337092
133024,481437.6532889311
116538,376055.7488717593
39185,404091.0446699129
89313,370815.84156954836
40102,308013.3365129066
135194,357630.1697849566
52264,221103.48692335346
87424,505165.31082011014
108479,418070.9915318026
79604,893976.9487494789
166057,623080.5741661749
136731,476597.23148380464
30272,394561.7805594113
45153,272516.3565909746
18625,374802.9566190072
123860,547035.320094185
28674,360373.9190774036
64983,410804.54497481167
166163,518232.34426683787
98342,316326.5869721146
39557,359127.7766275688
82264,440000.97795127716
154390,428743.58041830466
58723,436676.0017080666
169074,543248.235382075
169786,679501.433131062
78948,671166.7790182364
171221,599443.3311148515
83803,582487.4623392901
68028,562437.8067503007
49567,491526.9072101844
104860,426550.15317535057
14620,252092.9294766668
139593,403374.4314662389
11182,288324.91650918056
125829,456233.1815795803
29794,284876.61087145814
79342,473788.3566630665
158798,462952.9160033439
149369,358324.7334047075
129605,393518.3897185304
116789,478447.56344910694
45865,353685.0899424894
16121,429440.25385935616
107308,370898.2716557834
70806,291382.73186643503
174075,459010.79900937434
180287,582980.0246524642
13323,393291.12288238306
177576,634469.7089826881
54591,326346.82178662263
43751,466901.05303553276
11425,309897.8092528766
105076,534364.1722416964
109446,634264.5454437922
21528,459773.0487211225
90691,497492.7290950789
87008,355616.21754661226
84641,358730.6923669966
159177,605692.0667950765
50297,266653.6819989271
97472,404463.45809832815
1018,147598.80640582507
52682,633876.5583574309
88613,409584.6315545725
35707,390586.93281395896
84779,385890.36008982453
158337,391770.65684943926
130557,355282.5896733487
40182,428444.88247436326
133887,440240.5011155903
20140,304500.79360799293
19842,424174.0845006208
49629,326241.1753392138
162756,446843.0492285944
71279,341435.9182043101
68559,453810.82494378794
113869,506263.656135418
25637,506389.2071059459
58280,575910.0681164905
134866,601147.5019048085
59814,181199.32381901128
3532,328526.3941523201
95388,409612.05949740746
179135,849983.9886927104
14435,373104.12142292137
77254,451042.06747812603
16512,390226.6017479594
181437,546844.8779932427
138120,469526.81414877006
182622,613000.6922972819
104730,384620.88081522647
164756,744972.701482401
154107,724961.0622279462
120932,562711.4866370485
46420,342003.66505433555
64760,398245.8862007836
154967,381271.36777560075
109139,550594.7160720034
137736,450038.15315842285
109293,430063.3718097913
1292,245926.28187647092
41906,513686.7999947046
182297,720727.3029539355
72498,500643.829681164
57624,278678.1512757232
15627,247329.94712874974
182660,710473.9990991142
167468,505250.19028105424
117301,386308.0200661207
38883,356163.9342946912
91451,358232.0760280525
50716,587078.0328629967
156403,903137.9171665926
35218,284567.23970492743
141423,331428.8773265864
47464,373058.3218552147
127409,428682.34324499156
27585,239184.31775421384
149201,478746.11984389235
155475,439967.86835438234
170932,635882.3026103242
10455,451115.2095279832
95370,419314.1873446624
42083,313489.1435588324
178750,665997.7887854897
95817,467314.14121728786
185103,572048.1545534824
91344,363647.94405385543
126938,375449.1373923985
78038,382590.0232419581
52280,345703.5300228803
179162,634258.5882897087
96003,712022.514735767
85388,451403.2397521004
92637,378292.5537844385
143087,433402.78716274473
72135,362622.33459475724
91484,424921.08510449633
144218,638577.3255060075
76044,368218.3595258701
158190,521696.81514389365
96507,443407.831164582
6705,301018.7035482337
24501,360780.74763234786
67101,715554.7747983438
62701,474207.2140278327
129276,466959.87893737893
34584,339242.6128334348
72995,421407.9529351993
95778,473984.4223154667
31904,286383.0744294353
53087,251877.14703991788
72875,719566.4544252917
169361,547516.3555197183
69823,656074.6598611809
155875,517215.45287237456
148910,459005.96610891935
183784,582770.9132927344
158592,519318.93019272387
34950,228992.27334338918
102324,515743.05473800004
179656,636567.7644511707
172192,417328.5001179093
119256,416040.6396682044
151081,604001.3352769745
20717,348527.5068506313
56187,397341.9945667604
93717,454957.9771400059
170231,533676.5863463429
3855,344379.42833369353
153326,562684.2412282709
147929,357370.5369110113
20729,297016.3036308746
162894,548477.5471116004
59960,281940.8099686006
90839,466188.34341147135
45201,254147.6334154668
179738,550419.3424925718
63921,385910.3102984015
181126,631015.400844516
96926,384488.1391687411
22722,222255.33286667918
1435,300610.7642930815
52516,466987.25312623376
96049,516712.992995896
161266,444896.94751917163
154209,758402.7077360702
135762,387175.84765253076
1529,395545.0583642209
156025,550457.605185081
34939,285142.20143152715
44952,274559.68234440265
79234,509755.8608394681
13952,282185.9256370783
141072,348185.6467506671
17482,295664.2557991496
164983,674757.8599797507
54724,356749.77325649053
41790,387531.9590172202
162117,410442.53623444244
7657,348071.32383462344
116600,486138.89361491427
22626,181548.45672016632
180058,673440.4240379342
94539,437985.4674492377
180194,694794.8466767365
102051,478602.7526493016
154062,429463.2301531109
107481,454011.50608052436
41485,257231.48413895266
66361,413015.3710026511
49212,280732.64912406914
80296,668492.871048867
88908,465491.4007823082
79243,520792.2808384603
68255,677868.3375134221
20773,307446.07129533496
213,344021.55452727684
17870,310576.3577279184
19488,429480.82693310926
134002,324045.2565266745
113888,393518.3013382033
66570,680145.455650835
127580,496461.32557820296
54792,431241.8817479532
130547,325653.3965247927
118012,479853.9971291863
119972,460553.4212521861
155497,561690.2961927729
68490,468859.31819731207
120117,470562.5519907325
150330,363824.80813455855
39377,352819.5696321431
51198,332405.9457049287
126900,509139.1593419823
19501,389865.03145051544
185254,676165.5716140053
121539,505090.0930712077
48639,325426.75665396254
130185,533041.4952497625
162774,402489.54548040754
141097,562559.0321847842
120053,387805.62663422816
117092,521832.155457963
97149,514370.19722033496
129821,509801.78594769497
160192,496892.3811624787
36992,287022.41624067194
129150,512087.9160350904
48895,293641.4490222721
34059,531034.0272490598
80555,492803.7830383179
179383,582531.7580053007
5441,386487.14330904465
121642,470324.269336893
86158,399974.9990957851
35519,205488.23396078526
61508,485826.7539315175
135009,521811.9654429531
85569,394426.190435396
121430,533932.4337289868
80640,395815.1843002689
118924,442039.8065845044
5765,319083.3170487981
83504,581099.8273187913
76895,324188.7001523251
50203,363039.0574044584
182369,702548.9998049785
22486,346594.000043728
147624,747815.4006780905
115978,546086.7987153616
47483,265325.11427713255
112962,352445.3683454243
46307,380510.88800844015
31910,384792.99644293805
142300,791886.2783242585
35436,460811.2464441069
91775,340682.11745315033
106054,736195.6621099411
105379,419214.5398928297
122784,561720.6805632805
66398,443811.61860804795
113473,369818.02965969447
15483,283703.2471759978
96984,456805.84326510085
33808,370197.9178550468
93857,300627.2423738386
132978,582990.4866077846
127344,484238.59837315755
8792,296439.6710038687
39141,512513.68328344973
137286,458385.9008389803
51994,328471.4667807853
43852,441061.1298165432
11249,422270.5047979878
39656,438494.3939165456
18216,411625.3612627116
70705,899747.7130537706
13860,438452.47571943724
19240,352861.0967343363
54756,258078.25509386862
112966,401386.5384549409
115776,285928.262014877
176127,619729.3986247013
126101,773638.5675799677
116728,509957.87341246
97501,504255.8404460139
65139,457135.6379334648
19672,362882.20135960856
90948,392448.27684383787
122085,444120.6565943618
84267,710718.4542416399
175341,611643.9495344382
7582,284782.45791417116
160159,422346.6713622995
124487,357182.9646583611
82235,352071.0398728711
119961,381148.69490460196
129953,450364.0850666658
161495,714339.0984188806
94672,622611.9307908401
73269,379458.62818368245
162729,382790.75889186916
146115,526060.2671506559
46838,210106.16405783605
115279,452075.6723242936
105200,317464.7518375128
163386,590084.8395977535
185879,688848.5680408122
17577,286606.3535859942
183648,622573.439466028
5853,359045.6944098552
137305,393730.1537968848
69550,457541.1261908606
135392,616990.7418411138
160783,512214.07229658565
173963,436037.14681265136
143430,497393.4704420021
15718,275963.9928357533
21041,408096.5213999266
114372,560865.3865165566
21544,456664.5905121482
160409,389582.056439956
90030,415726.6075076076
72429,444333.3703278027
1842,196835.9772201972
179577,639589.8718957154
131092,366278.1743736694
165756,440225.4701146233
119167,409091.24028987903
60333,334369.20307420613
137228,435269.0091362585
153525,676424.6844339063
89730,360678.911024351
139196,338389.9077998992
98194,388237.90060090355
36034,342264.6439095617
150836,571984.8446565225
114041,426260.74647513183
14494,402418.49617559614
173130,546018.7080290823
127819,488602.1195758268
159751,545746.1863645522
138367,365813.6424898392
93312,666633.3407512843
83970,492436.20701464
18696,348621.61871824623
36191,323324.3865538497
76267,391279.24680989154
134099,514641.38984050794
93100,464022.3102346436
55119,548678.6661153989
36130,393914.9840508659
89585,486935.09255681955
113673,352532.5491585012
39756,401952.2172570853
48643,325757.3705075201
41961,252860.85773849598
13747,240244.17152627604
96969,463543.46770288557
113943,391392.03901112126
123134,615087.5649969063
139058,440256.63280847884
82257,388307.4950212934
136075,425660.58113353705
137615,436246.4374695847
90373,434161.4972967696
91233,280552.50068975816
92044,349659.32883507514
107730,397884.6992588957
170617,580679.6423364355
125746,399329.82059071667
16531,294377.71639937034
46203,283259.45084425865
51883,331477.7985663634
100013,396091.3014633678
104100,473876.51129349903
57965,342628.9109170011
66906,324849.41887901956
80711,483831.67671750626
162092,556543.0418794488
63996,645084.4753676577
131279,506779.96576526744
92979,359175.1830249564
154767,527374.9286476482
172333,532326.3383447372
184731,613873.5616304044
125452,445463.9755056447
82237,348376.13939121075
80802,357251.03348238685
33689,342936.9130736918
147140,408556.04042416543
94883,411478.33468434
139347,338180.1847534572
141998,446457.82097937254
62192,322150.0242712026
135519,517649.663674328
156295,418341.326656781
102923,700780.3281118502
119955,455997.5730359865
180176,692755.0053026244
123033,435159.1911302326
130759,658227.5071662127
174735,537541.0327139403
17076,387694.69850459666
18241,456156.33884439175
163559,425586.2926679012
174245,639216.08934042
21111,405169.2943702898
73941,703708.5615379945
40189,270896.22615394933
105615,405958.4282193503
40055,392810.2868454206
124639,482775.72094509506
21050,444934.47252710373
52361,250258.09286195942
42021,401869.4631929051
115208,303255.1207671412
96613,727412.9373891251
115336,363993.3878771637
98521,322734.8750897344
51443,307945.5946041335
152789,521242.7307065536
92697,586495.5491626563
396,219717.24283192024
88710,454552.5110846449
56459,405770.24957826623
22071,347073.8485985125
153847,589719.0376789822
102887,756270.5681688315
20471,349384.1556183922
126723,481314.2427546882
26542,288547.90795457206
33179,272041.1261853917
69114,625616.1599394372
74659,383049.85017843044
169817,633120.9951290552
10424,359840.90124313114
156531,485302.6736544123
48479,423459.2135951242
77471,279282.19768649404
133897,353787.74464436533
36669,348126.0061553032
92808,660236.345363324
180396,665226.8625842294
106941,415900.2363088973
92453,376778.3320069718
172648,619480.7235518537
35241,320743.9631249895
99903,589196.1566311445
180314,534730.9027151859
9925,213161.38224607392
89270,850819.1053459968
151507,366043.0762191012
64945,419502.23028158606
67795,599300.5727095482
22891,325053.604101867
53983,489429.337452673
20816,295925.6386924151
42492,318093.156562399
29308,416807.1176116107
123548,509493.3634902951
156225,385045.8246126212
173093,579166.6393530476
126363,377484.76690695464
1532,289435.806314053
178143,714012.8161840225
115121,349507.4821343809
166339,535276.0379153125
12647,315840.1446310878
28284,569136.3592869048
156348,412280.60905305657
94807,437283.7355523806
58302,397598.7861614371
41916,241072.13695129554
98002,594753.7373849947
21509,467510.08083918004
171236,536694.8031878157
117645,368488.5597521191
164907,601373.1830921383
10556,361697.57046108064
821,250081.8790945538
153667,421138.5441358293
99786,420880.14584459306
37544,404546.23965678475
66778,438063.70820061956
118079,348557.0927974911
65301,383987.2512764265
78159,542830.5971092463
99209,356846.3425486221
55175,246446.66410935353
178387,576117.920743249
259,298131.45316475537
23755,374669.6980278379
28925,303135.12191811396
183661,589210.9456361912
104023,381934.94818667165
147584,682777.6702634615
179480,652614.7805587004
989,196252.75276158756
82137,760898.2141293772
79343,483774.9589971043
52881,406864.02331631765
157796,341895.17203223053
60694,247622.023130908
163246,503876.00479601196
7589,285113.07176772866
168271,579014.285143364
95096,522718.81254794064
5678,285422.55328284693
11132,353975.19996420905
5872,290829.69191535184
114547,233283.4451370042
123744,335025.32640647795
157196,370940.97468368773
92067,389275.1243176689
53497,287926.0134835864
176593,579835.5196603477
40592,314807.57993338024
154890,452075.30934637826
66229,300112.7795789682
93621,418444.9903328538
90965,350937.9969989229
36892,279862.3990644375
182143,581454.5896481241
90218,526697.5786822031
76890,293250.87979321496
179630,604642.281478975
7252,354679.81822125503
20036,323171.15416929906
59665,424118.9352218732
49560,205192.2165595091
106052,732756.5900474093
185967,863663.014645184
100388,653454.6716288548
71240,378104.9694530665
132758,417928.7812152919
126882,408429.72086805286
15798,400371.24852467
84263,686112.4646551658
84359,350202.46236367326
142925,510205.2921065708
95769,509867.92459918564
150795,517940.0186786114
74126,782760.0428520553
49460,374481.31689012155
152031,392474.55432438455
16817,366025.7422827976
23002,283711.4907055583
14366,334506.7130613243
138290,515769.3000162766
85301,271520.117241732
55502,676687.8624171556
117067,505535.06209310016
132226,466400.2587357949
44204,367701.8965307983
59721,342358.6709021373
82069,676899.2397846931
27519,259563.35765605196
175062,573121.6588757175
7856,423544.70871549525
50179,304142.84639088146
35488,265546.6591585353
101243,437497.6639625132
166472,521615.51108953205
122966,431532.75578548876
178520,617796.6790254859
100317,799897.3583755766
14089,363152.3386408731
62155,439509.34757176205
178392,549597.1858036673
140697,536658.7846720786
4645,261037.69623018964
85250,350879.16962891596
61570,821181.2273844813
33978,427697.7958234177
151284,425819.0755505759
80160,483290.70613276464
55813,366485.4701595295
83308,475278.2716712991
85912,574758.8947514103
183338,611983.0144839453
43240,570110.8596200742
113890,433464.7106743547
25753,445871.81274924194
27223,209402.46127351956
172322,573611.8080486918
36575,348409.27230808535
110677,631639.682871188
117224,299419.1449567992
117091,447899.28034274385
12352,335944.2176171177
156200,432949.8321025609
70536,799728.6197732139
14420,324452.7555323644
5078,439022.58620380826
8029,332409.3388399333
18817,357588.31492667535
77262,414497.8010059397
180316,563150.6135767803
84833,482138.51140984485
152817,388069.43451478815
24970,278620.9606891562
93601,360203.97713136405
14057,371100.55890503025
126761,379918.3870460963
96728,759069.6309343617
117631,338896.7593207777
170039,513281.5911698855
94713,372111.9714854512
148814,454861.12414560287
92844,624476.2122512147
71786,476146.20794656285
36039,312635.45076100563
113287,410125.06685719895
125378,496022.89326366514
41794,380984.4287457141
84133,624586.2535688076
174089,511513.62898872374
33462,322026.9519287021
158876,442205.3767920345
90847,446545.7525969532
105617,369451.0909457307
104194,566147.165395291
69178,594286.2987090428
142381,455655.5745175593
80346,401920.178034904
76175,461365.2181633924
97660,658681.6538009478
73223,410090.58619599254
116207,374346.47408270516
32174,214811.59245618084
34776,310365.89851618337
138716,539263.4514504634
81155,468084.60342417203
35317,301411.27640086913
171331,595811.9714384327
147345,504721.21967431274
33932,374945.83104837977
165578,450450.73412747186
27363,293802.0892923735
137104,427368.8444220292
68596,514469.8884327674
42156,338019.5304078348
124686,470450.42223198345
17018,307617.6172333596
164614,779896.6010630415
42960,326994.8652168631
63099,381432.1670571762
81265,408631.79830011603
112191,445783.3663261072
23090,249790.15334710636
172708,473824.50796558906
36020,290859.80963686237
90623,472003.0234552225
139777,466166.01380912634
7620,344964.2915418998
137497,543925.2443009143
38986,369366.03453442187
180763,703814.6996152718
36277,421750.28170527605
117648,355393.4992091071
23392,325492.057517185
20979,477275.5689724494
133912,410654.04262786807
155458,481038.3557885284
60863,427996.3247568561
72397,369217.6127387313
40635,318710.86659830937
17859,448757.40849429986
108232,344494.13757255254
87887,509766.7997293643
73495,377499.91399604396
91856,302423.6251192284
143143,372723.42688885634
139533,407221.8487811442
85391,451403.2397521004
74283,398993.9871414156
154589,519212.30017976265
37485,246223.05710625835
117207,302527.60316577344
180327,536044.0105156536
133489,335834.0999828826
165654,617934.87302518
75924,414683.58299702196
87618,399339.7217179943
34935,271716.5270349574
137010,736323.6493637718
49512,402431.7845599981
55734,308818.15819032904
106001,674498.488200177
73400,412477.58633359836
6751,284976.28356792056
36165,324006.4721760041
116202,380417.53212686203
138700,460192.32008290803
124933,518238.2253986107
145766,510244.9847358959
86804,352317.3870645625
170802,622948.295907224
130328,353155.88207550516
7773,316128.65518374473
180092,523356.0923787855
162116,450388.9455705938
46224,275353.71632919164
185784,595966.030378576
120809,427282.4166906605
141548,374062.7398354789
41326,318033.8847279012
168633,599499.3188766915
14509,293690.90227298
7818,310941.6270480375
77833,437578.3225397174
145273,385235.14626609697
58309,228796.8412419482
55716,290055.2547254912
46442,337697.3782487017
51607,653376.1993875755
38554,184959.86512417946
97901,489015.5763504633
46371,374386.588830382
153780,799740.7274550362
136919,486094.2423472444
154747,397154.24709767965
8095,257271.10633097877
73891,719102.7793831709
123857,547035.320094185
125834,610911.7585151854
15263,267881.59279334685
15924,431782.21108779905
137970,535910.0892548375
177756,701392.8721758425
51332,381519.04986184277
45570,409111.82359698473
71255,351253.62065992714
87679,442581.9526647569
168582,616531.1299590165
114496,442380.80603410245
95859,664712.0475754845
97523,466905.14612319274
25997,306777.62957283994
99528,295992.679045572
52822,326583.9852521168
20106,389387.5653727533
47620,418156.85413501353
98864,418149.3975529531
73295,367194.61281149986
86195,446283.6178837343
45264,406596.2863684597
115902,431976.21759820485
161807,526628.2348886572
80664,308906.7482139282
78707,481385.147199675
57065,658644.4521422253
181426,649421.5045493706
26126,437076.36359051673
99535,331838.78861207643
46446,337366.7643951441
120851,371227.6672341726
99797,399358.6704719985
53517,345424.78681832005
13175,413612.4935691052
40462,366946.39040286123
29418,216558.2001209241
149716,394337.65464149026
37690,327080.5623816964
148508,592088.1210636249
119868,314168.2470397187
112666,456586.97384581435
89794,490515.5005020199
57363,643282.9484880522
90996,486838.36519447225
133535,337072.6969914708
153642,486469.78614955966
18750,279083.0048140107
72412,336479.9613812011
80518,369945.7987122576
44749,361522.18241925654
35683,380662.77592224977
82518,402149.39596519596
21196,399286.3082545706
177212,586229.9059798085
27147,368730.06215731474
48336,459895.3417024109
3856,327845.2957281496
2989,330717.1774817259
89009,428397.7861001423
91195,368471.4906447533
61262,664136.6618211089
8678,247803.90751717627
152939,569842.6826257238
73617,461632.8896567331
15370,208570.04267848574
30786,304393.48298483447
138286,427985.66734774306
16215,371924.833032079
12978,348842.80816411786
170540,532185.7307493017
12614,405621.85899441806
41065,324801.03447330033
101716,421086.2904292485
169473,629102.2376737596
155485,940915.1548501761
124092,570713.8842032305
171158,479055.68990128546
34322,356734.27750644623
61330,491677.2612359844
160830,497849.2638524079
12371,418258.8519626955
70257,381850.58873281267
2520,394181.8463605004
118280,296579.25943551486
99672,632746.500622509
50974,359188.3131798591
98805,355584.87479157955
76754,317793.4863531089
164921,601042.5692385808
137258,443726.9874132791
77108,351793.75150590535
161941,558337.6903153203
80566,529273.727594723
3889,645681.5260126774
92444,396420.92282149
24171,294237.6174824558
176074,581171.0754945814
179132,761352.237666171
117881,494467.5550460598
25173,353875.14203342714
54953,411805.16873697645
142766,434447.11433015385
137513,672483.7287937378
14036,263349.99445034796
43092,369488.6481102413
4835,198631.6110045142
121135,404048.1284794947
183148,648367.9176606792
39636,355776.33381677227
110847,389638.46905843174
157441,485300.4591162233
84260,788293.5781945478
144552,667582.9553725866
1453,267873.11293555127
169337,551199.0775733261
126153,461308.61618853064
69043,439757.3301876055
44980,333392.3630705944
151879,570720.8100747409
23850,407797.13223555783
169011,503940.5973624838
36054,330840.36731935106
162449,699124.0902955336
159423,464355.1444284173
180166,664261.3039822261
85655,415025.0439751203
108189,357080.7147320133
21605,447455.4891842602
102405,479351.4914440229
51557,320525.61036153894
171073,499371.91845847765
34310,355574.2264783088
141467,434237.5292052768
166489,445592.0949902401
135787,444149.84468562104
77373,322079.57218368107
3985,407442.3206077948
62350,601701.312544923
81335,417084.347647182
139715,443357.5444102008
139248,364742.04307630967
65491,424771.91144146706
105008,504669.65232589684
157783,574696.0514461321
14931,321606.74981756165
166081,738857.3633507196
68114,554021.5862368626
43381,339960.9566343308
45639,288206.6859719645
100230,481620.9848248528
102209,465019.19339653046
10087,398490.11574753886
23815,347465.22312648233
113212,428217.6500199494
12836,309197.68296697695
171713,459932.7005744712
121024,346393.7409832935
65705,417646.5734275407
141490,527181.2163738587
131515,466706.5251427307
144496,364313.75596169446
17985,358039.077229956
143326,508008.0859901935
120581,524168.62054047105
21474,409153.9501743168
19726,216379.6529523496
58227,336717.7754397082
113527,446886.32329796394
42452,625157.4185711271
140076,416922.7307638055
149221,412278.9755681592
115930,474633.6588543759
159235,463543.0614393195
37674,287795.3807526603
2613,202392.85259033472
115451,542316.8682808519
13281,353461.2254125371
104358,543263.5883686749
65423,563545.2981672557
51929,285874.96667925944
54049,335170.90660656005
70397,450523.8769119793
33820,389509.89481600735
152616,829512.5364053822
127860,381223.5796235862
30345,329171.65628956485
54667,312881.652795881
159674,424643.6607188911
122508,507908.6598379068
4461,281897.02945519646
123929,460072.8236991925
168906,484500.4895978226
173067,485864.9556143226
99661,573488.1143253972
126528,449949.75862155616
160955,624202.1988781951
122348,542675.8895745988
142553,474822.0114027812
83627,432454.69284293026
45520,416592.0645366945
49963,240754.82974291706
84980,556021.8617925639
94348,486885.8693331532
127030,445146.8589320448
65870,407971.13953670545
63524,413138.45220801904
91237,336261.6103064858
42223,338363.18772840244
21454,370118.9183647221
93272,494277.76602204965
90984,412276.54251594853
150289,538205.2000841271
160841,430830.82978514873
27429,245468.11934176265
31869,390023.8022115794
104531,490874.73190674244
59007,572565.4984835328
26112,325097.11691295955
70799,1005253.550985281
143056,346738.5509860116
116586,451244.1181490342
62957,529798.3560371852
6844,375175.91459479765
3549,197214.22312156577
21051,424961.26785902807
25985,326420.2203873581
12964,371593.85718761024
4979,855407.9976883738
85341,464916.4941414094
126071,654253.4493170892
54414,258702.36024612605
2244,385485.2483665685
137913,468745.6803063034
73005,439771.401654075
46809,410059.31495582045
66838,384236.73620665364
42488,296328.02849820605
47670,361947.40839062067
59361,341880.0654039347
16670,339080.73297111754
177883,618951.0412932648
143106,356430.4272527304
91657,358350.525981307
117419,409126.97904076986
127497,354208.2678500777
65218,424567.9423245939
136183,679364.810323996
107739,365658.7047396224
178316,750251.2923808132
106672,424970.38526340807
165109,432050.9069935476
163908,631694.040755946
3803,256073.8293878536
88226,578898.0799914269
78629,492667.50932246266
56567,333093.67903918575
96101,390194.155305112
134401,489775.83776356984
103112,441017.97493419715
143304,909300.3731014319
11650,275195.54544773255
156337,443790.84922000935
45561,322624.077581122
185487,627936.5632473014
107657,379217.8683373614
150941,381465.59731913253
119104,525887.9288136086
4996,270308.63977946574
78804,429568.4229326241
178103,616412.4833236403
77950,435512.221941058
54529,370065.90963027964
114995,347244.7449620778
61184,561049.8360381091
64728,422254.6189576285
47286,397589.17327997845
153214,481297.1865790477
18577,312973.85009406705
22248,313859.30288130447
97077,358286.34024652716
120250,392057.55481303093
4385,284434.0803018698
167043,537034.2810861742
41415,359892.1027662814
68771,450470.7618609291
131281,512815.83919851645
72273,348030.80318767787
150853,679759.146578025
45843,404527.4750659877
79867,346529.37349253806
92735,472447.5167632792
100081,494656.3498869165
138670,440710.27973475115
135039,520726.6420170908
3809,370831.653935832
104504,449199.21578297595
24475,388325.92071066133
111532,392011.0407455526
131342,438396.86934458255
82226,329319.9908493787
121698,341693.3147620375
37190,318138.06518565293
161251,491946.43578656635
118638,339480.5654605498
33342,246968.12478062886
76775,345970.0510081975
31922,269307.5165303174
138240,467063.7911455315
96954,381903.9395516624
45417,282194.37878879276
10304,398628.8608832715
58144,447791.910612593
161750,416952.05801148945
163025,602549.9604237204
156658,652114.5556343662
47867,297256.772026467
117601,424461.91195575
88659,441066.5533525996
43779,419455.961391817
106017,742271.5234834205
41140,319261.6529930094
91371,335465.20094078005
125917,679714.9037570206
149962,394851.6827101296
143964,420846.80982744746
74626,444172.8332973805
150406,483330.17876931257
112146,600545.2553921845
89594,359682.85255192185
76414,309793.08080253756
53424,258769.72507293144
165010,571682.6193940521
51013,321127.0886223531
125519,448394.641388231
143881,474518.25901247363
13098,374474.5325126669
8941,378055.0630677855
109327,442247.30728836515
61811,868887.4833261108
125350,495776.7186040966
153700,515801.88941626606
106367,419766.4652213763
85915,648237.1896143452
104152,556610.6859226042
46891,168924.22579437087
11633,391054.9440636022
11689,291907.34661562124
9564,363750.33548881
179532,625362.2493031912
15119,227366.11303301947
73020,405662.89564293623
135978,367215.6687727225
42050,489270.89070419886
13750,288530.0345300507
116422,529593.5587919502
136570,416456.307869032
159522,584516.8352627608
154998,371615.37929512054
114853,350255.2342526138
42605,303006.8144696553
40526,315967.48991537525
121328,444080.83678265737
12526,264484.34636316285
56751,517765.7743785321
61775,845255.626451853
44531,387495.320799064
5753,299599.7206115803
84213,694297.8252472213
111826,364715.5577863134
177083,690256.5021693511
103514,415486.78273154073
74844,398426.4881890363
58728,384585.25341791444
13712,465698.55549857207
103291,343685.91112040833
84353,327782.02719373844
115073,404142.2750814842
47256,394313.0599789688
163349,768353.5896718082
18222,415064.43332524336
130233,498335.0510473072
130907,383324.655953569
116548,255739.11730013098
51308,255977.5963278511
45236,372684.75715288526
48984,301062.0370123518
74060,739060.5120065345
34392,340642.341124808
80607,418897.6505918918
131745,799337.8692584435
123440,396128.2482774393
151624,760574.9366077264
120069,416629.54679310427
159257,510546.8166153412
156296,474160.64089136117
47881,405285.2898032355
174248,642655.1614029517
109498,354699.6732593702
177357,641170.737961737
35626,292075.40087557293
55427,445775.00134220783
135996,366185.2785720533
51947,264236.15302810556
49115,351103.39742480766
141883,524833.6376229258
57453,381431.33609759784
174125,770370.6529498686
30649,304363.18957663805
86023,601338.6057363314
140197,635215.050552865
89689,494460.25462000107
182871,593758.886247548
42053,507341.1182867315
85123,503275.3058933784
156217,541907.6505257656
91738,477046.46660051506
61650,735512.2138209592
134659,516942.49150709854
66858,308868.00119430636
128402,332907.9202807411
175668,703956.0260110392
12279,205658.66474393196
78168,529404.9227126767
11108,188758.40650406136
124316,509068.77680664056
130946,532973.8712110855
182789,621084.530715043
159756,585692.5957007036
94285,510480.7101014975
61444,953405.1036077379
165658,631360.5474217496
48462,486876.64151164505
144457,456577.3070691005
149455,469074.4744543926
72984,401216.3125652097
143777,412394.17855385836
118707,379001.93764443696
72468,531395.9149708708
168194,566315.2634913445
96365,448076.55136774876
14238,299058.4312810704
168436,410971.9182598178
159189,484998.46269678196
27894,280811.31496133213
179055,695373.2978540086
182324,539741.772167698
95122,409035.40533141955
127803,444156.82315980387
